-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2012 through 01/01/2018 in LST
Location: Latitude  4.7959   Longitude -75.6817 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2138.33 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS2M,WD2M
2012,1,20,0,13.03,99.02,26.67,0.29,185.9
2012,1,20,1,12.76,99.03,27.56,0.29,182.0
2012,1,20,2,12.65,99.2,26.92,0.29,176.1
2012,1,20,3,12.63,99.17,24.27,0.29,166.0
2012,1,20,4,12.56,99.05,21.4,0.29,164.1
2012,1,20,5,12.49,98.95,17.92,0.29,166.0
2012,1,20,6,12.54,99.02,13.37,0.25,168.7
2012,1,20,7,13.32,98.82,0.45,0.18,196.4
2012,1,20,8,14.3,97.83,0.39,0.24,235.0
2012,1,20,9,15.27,94.06,0.49,0.39,244.1
2012,1,20,10,16.49,85.65,0.69,0.47,247.3
2012,1,20,11,17.7,77.06,0.88,0.55,254.2
2012,1,20,12,18.22,74.46,1.1,0.6,260.4
2012,1,20,13,18.28,74.82,1.49,0.61,265.3
2012,1,20,14,18.03,76.98,1.57,0.59,269.0
2012,1,20,15,17.58,80.54,1.56,0.52,272.2
2012,1,20,16,16.96,85.25,1.49,0.43,270.0
2012,1,20,17,16.16,91.71,1.11,0.26,261.3
2012,1,20,18,15.42,97.56,0.87,0.13,212.5
2012,1,20,19,15.13,98.01,0.76,0.18,173.7
2012,1,20,20,14.91,98.36,0.82,0.19,158.7
2012,1,20,21,14.76,98.14,0.81,0.23,170.1
2012,1,20,22,14.59,98.09,0.78,0.28,192.5
2012,1,20,23,14.32,98.71,0.69,0.28,207.5
2012,1,21,0,14.19,98.56,0.59,0.22,226.8
2012,1,21,1,13.95,98.81,0.63,0.16,240.3
2012,1,21,2,13.6,98.98,0.62,0.14,216.0
2012,1,21,3,13.31,98.85,0.64,0.22,206.6
2012,1,21,4,12.99,99.09,0.71,0.35,208.7
2012,1,21,5,12.34,100.0,0.64,0.31,211.6
2012,1,21,6,12.35,100.0,0.66,0.19,212.0
2012,1,21,7,13.06,97.32,7.12,0.3,195.4
2012,1,21,8,13.7,95.94,8.5,0.33,197.9
2012,1,21,9,14.51,93.3,9.7,0.38,215.4
2012,1,21,10,15.42,87.9,12.22,0.47,225.0
2012,1,21,11,16.65,79.3,14.19,0.53,231.8
2012,1,21,12,17.71,72.78,15.63,0.59,238.2
2012,1,21,13,18.15,70.84,15.97,0.6,245.6
2012,1,21,14,18.13,71.77,17.68,0.57,250.6
2012,1,21,15,17.69,75.25,21.97,0.5,256.2
2012,1,21,16,16.91,82.3,20.55,0.4,262.9
2012,1,21,17,15.92,92.58,17.84,0.26,263.4
2012,1,21,18,15.07,95.37,15.22,0.16,209.7
2012,1,21,19,14.57,96.76,13.9,0.26,169.1
2012,1,21,20,14.13,98.14,12.34,0.33,166.0
2012,1,21,21,13.71,99.12,11.74,0.33,169.4
2012,1,21,22,13.39,99.5,11.14,0.31,180.0
2012,1,21,23,13.15,99.64,10.98,0.32,187.1
2012,1,22,0,12.93,99.75,10.1,0.32,191.0
2012,1,22,1,12.69,100.0,9.83,0.28,192.5
2012,1,22,2,12.56,100.0,9.93,0.21,196.7
2012,1,22,3,12.53,100.0,9.99,0.15,203.2
2012,1,22,4,12.44,99.9,8.68,0.11,195.3
2012,1,22,5,12.37,99.71,7.99,0.07,188.1
2012,1,22,6,12.5,99.54,7.12,0.04,153.4
2012,1,22,7,13.25,98.95,9.12,0.02,180.0
2012,1,22,8,14.17,97.74,10.02,0.15,277.6
2012,1,22,9,15.17,93.95,11.7,0.23,282.8
2012,1,22,10,16.4,85.81,15.22,0.35,280.0
2012,1,22,11,17.66,77.38,19.19,0.49,279.5
2012,1,22,12,18.24,74.23,20.16,0.58,279.9
2012,1,22,13,18.16,75.73,21.51,0.6,282.4
2012,1,22,14,17.78,79.1,18.97,0.6,285.4
2012,1,22,15,17.23,83.84,19.29,0.55,289.1
2012,1,22,16,16.54,89.84,19.77,0.46,291.6
2012,1,22,17,15.85,95.99,17.88,0.3,294.0
2012,1,22,18,15.44,97.96,13.76,0.16,333.4
2012,1,22,19,15.15,98.71,13.69,0.14,17.1
2012,1,22,20,14.9,99.42,12.98,0.13,18.4
2012,1,22,21,14.7,99.62,12.52,0.11,10.3
2012,1,22,22,14.5,99.72,11.4,0.11,0.0
2012,1,22,23,14.27,99.8,9.79,0.09,339.4
2012,1,23,0,14.11,99.76,8.09,0.07,315.0
2012,1,23,1,13.95,99.63,6.28,0.07,326.3
2012,1,23,2,13.83,99.56,4.46,0.07,333.4
2012,1,23,3,13.71,99.07,3.41,0.08,66.8
2012,1,23,4,13.45,98.97,1.8,0.16,127.6
2012,1,23,5,13.28,98.93,1.09,0.22,149.9
2012,1,23,6,13.28,98.87,0.72,0.24,170.5
2012,1,23,7,13.79,98.51,2.56,0.35,196.4
2012,1,23,8,14.47,97.81,6.12,0.42,202.3
2012,1,23,9,15.33,94.03,10.98,0.43,208.9
2012,1,23,10,16.49,84.66,15.91,0.45,225.9
2012,1,23,11,17.82,75.66,24.87,0.47,243.4
2012,1,23,12,18.72,70.84,33.18,0.54,253.9
2012,1,23,13,18.9,70.54,34.51,0.6,260.4
2012,1,23,14,18.55,73.63,42.05,0.61,264.4
2012,1,23,15,18.01,77.97,37.84,0.58,269.0
2012,1,23,16,17.24,84.15,46.68,0.52,272.2
2012,1,23,17,16.24,92.47,47.46,0.4,270.0
2012,1,23,18,15.35,98.11,43.65,0.27,254.9
2012,1,23,19,14.95,98.47,45.13,0.35,241.3
2012,1,23,20,14.62,98.77,45.96,0.38,240.1
2012,1,23,21,14.25,98.94,47.89,0.41,240.9
2012,1,23,22,13.85,99.32,51.68,0.4,246.6
2012,1,23,23,13.55,99.58,56.94,0.38,254.9
2012,1,24,0,13.34,99.77,60.15,0.32,264.6
2012,1,24,1,13.24,99.95,65.75,0.25,270.0
2012,1,24,2,13.27,99.64,70.72,0.34,275.0
2012,1,24,3,13.05,99.52,75.08,0.31,275.5
2012,1,24,4,12.71,99.52,57.64,0.24,277.1
2012,1,24,5,12.29,99.57,48.51,0.21,278.1
2012,1,24,6,12.08,99.29,33.73,0.27,278.4
2012,1,24,7,12.53,97.79,17.05,0.45,279.0
2012,1,24,8,13.33,93.14,8.4,0.5,274.6
2012,1,24,9,15.2,82.38,10.14,0.51,271.1
2012,1,24,10,17.09,72.47,19.25,0.55,267.9
2012,1,24,11,18.1,68.37,34.94,0.59,265.2
2012,1,24,12,18.32,68.42,40.87,0.64,261.0
2012,1,24,13,18.16,70.47,43.71,0.68,259.8
2012,1,24,14,17.78,73.39,44.08,0.7,261.8
2012,1,24,15,17.13,77.79,43.84,0.67,264.0
2012,1,24,16,16.14,84.63,34.49,0.63,265.5
2012,1,24,17,15.03,92.99,24.38,0.51,263.3
2012,1,24,18,14.29,97.4,24.6,0.39,258.1
2012,1,24,19,13.96,98.28,22.1,0.34,254.7
2012,1,24,20,13.56,98.22,16.31,0.33,252.1
2012,1,24,21,13.03,98.38,12.55,0.29,252.2
2012,1,24,22,12.68,98.6,7.93,0.26,252.3
2012,1,24,23,12.31,98.47,6.43,0.27,254.9
2012,1,25,0,11.98,98.44,5.86,0.25,258.2
2012,1,25,1,11.68,98.43,5.3,0.22,262.2
2012,1,25,2,11.41,98.4,4.87,0.16,270.0
2012,1,25,3,11.12,98.42,4.36,0.09,263.7
2012,1,25,4,10.77,98.33,2.5,0.07,243.4
2012,1,25,5,10.43,98.64,1.38,0.05,168.7
2012,1,25,6,10.44,98.14,0.66,0.09,159.4
2012,1,25,7,11.45,94.91,0.01,0.22,129.5
2012,1,25,8,13.47,85.53,0.0,0.21,127.4
2012,1,25,9,16.99,66.38,0.02,0.13,141.3
2012,1,25,10,19.41,57.31,0.02,0.21,230.9
2012,1,25,11,20.69,53.92,0.04,0.4,247.9
2012,1,25,12,21.29,52.89,0.1,0.49,254.5
2012,1,25,13,21.42,53.18,0.17,0.53,260.2
2012,1,25,14,21.05,55.31,0.21,0.56,265.9
2012,1,25,15,19.99,60.69,0.31,0.56,270.0
2012,1,25,16,18.68,68.77,0.35,0.55,271.0
2012,1,25,17,17.09,80.79,0.27,0.45,270.0
2012,1,25,18,15.62,91.96,0.44,0.34,266.6
2012,1,25,19,14.91,95.6,0.54,0.37,271.5
2012,1,25,20,14.41,97.13,0.72,0.41,275.6
2012,1,25,21,13.98,97.86,0.69,0.48,278.5
2012,1,25,22,13.57,98.72,0.67,0.49,275.8
2012,1,25,23,13.19,99.33,0.58,0.52,272.2
2012,1,26,0,12.8,100.0,0.61,0.52,271.1
2012,1,26,1,12.52,100.0,0.57,0.51,272.2
2012,1,26,2,12.31,100.0,0.59,0.51,267.8
2012,1,26,3,12.09,100.0,0.52,0.51,257.6
2012,1,26,4,11.92,100.0,0.34,0.5,251.2
2012,1,26,5,11.87,99.94,0.31,0.5,251.2
2012,1,26,6,12.01,98.83,0.21,0.47,257.7
2012,1,26,7,13.4,95.25,0.82,0.3,248.6
2012,1,26,8,15.51,84.27,1.12,0.24,235.0
2012,1,26,9,17.81,71.58,1.53,0.24,231.7
2012,1,26,10,19.46,64.57,2.85,0.27,241.6
2012,1,26,11,20.41,61.66,4.31,0.35,253.6
2012,1,26,12,21.06,59.97,5.56,0.45,261.0
2012,1,26,13,20.91,61.51,6.57,0.53,263.5
2012,1,26,14,20.19,65.62,7.81,0.56,266.9
2012,1,26,15,18.94,73.18,7.57,0.51,268.9
2012,1,26,16,17.66,82.54,8.06,0.43,270.0
2012,1,26,17,16.55,91.51,6.94,0.31,270.0
2012,1,26,18,15.88,97.17,5.04,0.18,276.3
2012,1,26,19,15.6,98.1,5.61,0.08,299.7
2012,1,26,20,15.31,98.57,6.53,0.03,0.0
2012,1,26,21,15.1,98.41,8.56,0.06,51.3
2012,1,26,22,14.93,97.93,9.72,0.01,90.0
2012,1,26,23,14.76,97.55,11.38,0.11,248.2
2012,1,27,0,14.58,97.2,14.45,0.28,253.5
2012,1,27,1,14.23,97.82,17.67,0.44,263.5
2012,1,27,2,13.85,98.72,20.12,0.41,268.6
2012,1,27,3,13.59,99.13,21.25,0.33,273.5
2012,1,27,4,13.39,99.19,18.48,0.28,278.1
2012,1,27,5,13.15,99.28,14.94,0.22,277.8
2012,1,27,6,13.05,98.94,9.46,0.26,276.6
2012,1,27,7,13.51,97.73,4.28,0.3,264.3
2012,1,27,8,14.13,95.12,2.59,0.28,253.5
2012,1,27,9,15.15,87.69,2.21,0.34,252.7
2012,1,27,10,16.74,76.29,2.7,0.42,253.3
2012,1,27,11,18.12,69.62,4.17,0.53,254.6
2012,1,27,12,18.83,67.26,5.06,0.58,258.1
2012,1,27,13,19.15,66.64,5.54,0.59,260.2
2012,1,27,14,18.94,68.66,5.63,0.57,264.0
2012,1,27,15,18.49,72.48,5.27,0.54,266.8
2012,1,27,16,17.67,79.43,5.54,0.53,266.8
2012,1,27,17,16.45,90.66,5.53,0.43,266.0
2012,1,27,18,15.46,97.58,5.93,0.35,263.5
2012,1,27,19,15.19,97.9,6.15,0.42,260.3
2012,1,27,20,15.07,97.25,5.94,0.44,249.9
2012,1,27,21,14.89,96.92,6.26,0.42,244.7
2012,1,27,22,14.62,97.2,5.61,0.43,241.1
2012,1,27,23,14.28,97.89,4.83,0.43,236.3
2012,1,28,0,13.97,98.49,3.84,0.39,237.5
2012,1,28,1,13.81,98.81,3.28,0.36,237.7
2012,1,28,2,13.72,98.62,2.91,0.32,236.3
2012,1,28,3,13.68,98.24,2.55,0.28,226.5
2012,1,28,4,13.58,98.05,2.12,0.24,207.6
2012,1,28,5,13.44,98.12,2.42,0.21,190.8
2012,1,28,6,13.42,98.57,2.67,0.21,174.6
2012,1,28,7,14.08,98.48,1.88,0.21,188.1
2012,1,28,8,15.02,96.77,2.1,0.27,199.8
2012,1,28,9,15.88,92.01,2.48,0.35,200.0
2012,1,28,10,17.27,80.64,2.65,0.41,207.8
2012,1,28,11,18.54,72.39,3.24,0.45,222.3
2012,1,28,12,19.43,68.41,3.93,0.47,236.3
2012,1,28,13,19.73,67.29,4.84,0.5,247.6
2012,1,28,14,19.56,68.39,4.81,0.5,254.8
2012,1,28,15,19.03,71.74,3.14,0.46,259.9
2012,1,28,16,18.13,78.37,2.78,0.36,260.5
2012,1,28,17,17.06,89.77,2.8,0.19,244.8
2012,1,28,18,16.12,95.84,2.63,0.15,187.6
2012,1,28,19,15.52,97.68,3.05,0.17,190.0
2012,1,28,20,14.99,98.19,3.26,0.22,193.4
2012,1,28,21,14.39,98.83,3.37,0.27,195.1
2012,1,28,22,13.92,99.07,4.09,0.35,198.4
2012,1,28,23,13.49,99.53,3.99,0.38,205.2
2012,1,29,0,13.03,100.0,4.02,0.37,207.3
2012,1,29,1,12.74,100.0,3.94,0.37,205.9
2012,1,29,2,12.61,99.89,3.56,0.38,205.2
2012,1,29,3,12.63,98.99,2.99,0.46,204.3
2012,1,29,4,12.77,97.6,2.31,0.54,206.6
2012,1,29,5,13.01,96.13,1.42,0.47,203.8
2012,1,29,6,13.26,94.94,0.8,0.21,157.2
2012,1,29,7,13.97,97.62,1.4,0.06,45.0
2012,1,29,8,15.09,96.54,1.96,0.09,288.4
2012,1,29,9,16.39,90.38,2.85,0.1,258.7
2012,1,29,10,17.95,78.52,6.3,0.13,247.4
2012,1,29,11,18.7,73.19,10.92,0.17,249.4
2012,1,29,12,18.92,71.79,11.46,0.28,249.0
2012,1,29,13,18.9,72.55,14.28,0.42,247.7
2012,1,29,14,18.33,77.44,14.23,0.51,246.9
2012,1,29,15,17.69,84.16,10.11,0.49,247.1
2012,1,29,16,17.1,90.74,9.69,0.4,255.6
2012,1,29,17,16.4,96.58,8.66,0.25,260.9
2012,1,29,18,15.64,98.31,7.39,0.37,252.6
2012,1,29,19,15.41,97.57,6.77,0.4,236.3
2012,1,29,20,15.18,97.43,6.22,0.42,211.4
2012,1,29,21,14.84,97.92,6.18,0.47,194.9
2012,1,29,22,14.42,98.56,5.86,0.47,183.7
2012,1,29,23,13.93,99.04,6.13,0.44,173.5
2012,1,30,0,13.52,99.32,5.94,0.42,171.9
2012,1,30,1,13.21,99.37,5.63,0.43,174.7
2012,1,30,2,12.92,99.19,5.78,0.44,182.6
2012,1,30,3,12.65,99.22,5.81,0.43,190.8
2012,1,30,4,12.59,98.87,5.81,0.45,191.6
2012,1,30,5,12.66,98.48,4.86,0.41,185.6
2012,1,30,6,12.95,98.11,4.74,0.3,162.8
2012,1,30,7,13.68,98.64,5.68,0.15,151.7
2012,1,30,8,14.57,98.29,6.19,0.16,248.2
2012,1,30,9,15.51,96.41,6.65,0.25,258.7
2012,1,30,10,16.24,92.72,7.1,0.39,267.1
2012,1,30,11,17.04,87.02,10.39,0.56,273.1
2012,1,30,12,17.73,82.42,14.27,0.68,276.7
2012,1,30,13,18.07,80.88,16.5,0.75,280.0
2012,1,30,14,17.85,82.34,17.07,0.76,282.9
2012,1,30,15,17.33,85.8,19.1,0.72,286.9
2012,1,30,16,16.61,91.39,19.58,0.59,286.6
2012,1,30,17,15.9,97.19,14.59,0.4,283.0
2012,1,30,18,15.33,98.4,9.88,0.4,286.1
2012,1,30,19,14.91,98.99,7.48,0.38,289.9
2012,1,30,20,14.62,98.87,6.51,0.34,286.9
2012,1,30,21,14.61,98.24,5.93,0.29,272.0
2012,1,30,22,14.54,97.64,4.9,0.29,247.8
2012,1,30,23,14.14,97.85,4.05,0.25,228.2
2012,1,31,0,13.74,97.81,3.28,0.26,220.4
2012,1,31,1,13.6,95.97,2.45,0.33,205.0
2012,1,31,2,13.53,94.34,1.93,0.33,169.4
2012,1,31,3,13.41,93.53,2.42,0.37,143.7
2012,1,31,4,13.26,93.01,2.44,0.4,140.0
2012,1,31,5,13.06,93.21,1.93,0.42,141.8
2012,1,31,6,12.98,93.93,1.47,0.4,139.1
2012,1,31,7,13.81,96.49,2.92,0.15,151.7
2012,1,31,8,15.2,93.62,4.46,0.09,192.5
2012,1,31,9,16.85,83.81,6.26,0.11,221.2
2012,1,31,10,18.88,70.74,10.94,0.13,225.0
2012,1,31,11,19.93,65.89,16.92,0.16,225.0
2012,1,31,12,20.18,65.45,18.57,0.17,229.8
2012,1,31,13,20.23,65.81,20.55,0.18,229.4
2012,1,31,14,20.17,66.78,16.62,0.19,235.5
2012,1,31,15,19.68,70.11,17.1,0.2,237.1
2012,1,31,16,18.63,78.92,13.84,0.2,243.4
2012,1,31,17,17.32,91.52,11.81,0.16,243.4
2012,1,31,18,15.91,97.43,10.78,0.13,153.4
2012,1,31,19,15.01,98.56,10.72,0.25,143.1
2012,1,31,20,14.41,98.88,8.9,0.34,143.5
2012,1,31,21,13.96,99.11,8.7,0.39,148.8
2012,1,31,22,13.56,99.64,10.21,0.38,154.8
2012,1,31,23,13.29,99.74,10.95,0.34,159.4
2012,2,1,0,13.11,99.68,10.38,0.32,165.5
2012,2,1,1,12.92,99.42,12.14,0.31,174.5
2012,2,1,2,12.69,99.25,12.6,0.32,178.2
2012,2,1,3,12.45,99.01,9.67,0.35,178.4
2012,2,1,4,12.33,98.53,8.8,0.38,178.5
2012,2,1,5,12.24,97.95,8.58,0.42,175.9
2012,2,1,6,12.36,97.86,8.19,0.41,168.7
2012,2,1,7,13.64,98.37,3.14,0.3,172.4
2012,2,1,8,15.05,95.61,3.26,0.31,183.7
2012,2,1,9,16.97,84.51,3.97,0.32,194.5
2012,2,1,10,19.1,71.22,5.48,0.38,212.0
2012,2,1,11,20.31,65.33,6.38,0.41,228.9
2012,2,1,12,20.84,63.42,7.04,0.45,242.3
2012,2,1,13,20.67,65.19,7.3,0.44,256.9
2012,2,1,14,19.77,70.53,6.21,0.38,265.5
2012,2,1,15,18.77,77.56,6.47,0.29,268.0
2012,2,1,16,17.79,86.21,5.58,0.2,267.1
2012,2,1,17,16.94,94.18,5.27,0.09,243.5
2012,2,1,18,16.29,98.16,5.13,0.08,180.0
2012,2,1,19,15.99,98.84,5.01,0.09,173.7
2012,2,1,20,15.76,99.19,4.53,0.09,180.0
2012,2,1,21,15.52,99.43,4.16,0.09,186.3
2012,2,1,22,15.27,99.61,3.48,0.1,196.7
2012,2,1,23,15.02,99.71,3.01,0.1,196.7
2012,2,2,0,14.77,99.63,2.81,0.13,193.0
2012,2,2,1,14.51,99.6,2.81,0.16,190.6
2012,2,2,2,14.25,99.55,3.23,0.18,192.5
2012,2,2,3,14.11,99.21,3.75,0.19,189.0
2012,2,2,4,14.05,98.55,3.3,0.21,166.0
2012,2,2,5,13.9,98.4,2.74,0.24,157.7
2012,2,2,6,13.83,98.85,2.34,0.2,168.7
2012,2,2,7,14.49,98.42,3.48,0.27,203.7
2012,2,2,8,15.1,97.53,4.03,0.36,212.3
2012,2,2,9,16.07,93.29,4.4,0.39,212.5
2012,2,2,10,17.67,81.95,7.22,0.4,212.9
2012,2,2,11,19.29,71.96,9.1,0.42,220.2
2012,2,2,12,20.43,65.98,10.51,0.47,233.6
2012,2,2,13,20.63,65.1,13.02,0.51,241.9
2012,2,2,14,20.02,68.93,14.69,0.5,244.0
2012,2,2,15,19.26,74.75,14.89,0.45,242.3
2012,2,2,16,18.36,82.5,13.72,0.37,242.7
2012,2,2,17,17.31,91.84,13.81,0.21,228.8
2012,2,2,18,16.3,97.73,10.56,0.12,194.0
2012,2,2,19,15.83,98.86,11.25,0.12,180.0
2012,2,2,20,15.46,99.31,10.99,0.11,190.3
2012,2,2,21,15.11,99.64,10.04,0.11,195.3
2012,2,2,22,14.76,99.91,9.5,0.12,200.0
2012,2,2,23,14.42,100.0,9.57,0.12,204.4
2012,2,3,0,14.16,99.96,10.58,0.12,200.0
2012,2,3,1,13.94,99.84,10.5,0.11,201.8
2012,2,3,2,13.73,99.81,10.99,0.1,209.0
2012,2,3,3,13.55,99.78,10.82,0.11,206.6
2012,2,3,4,13.4,99.67,9.91,0.11,201.8
2012,2,3,5,13.27,99.6,10.26,0.1,196.7
2012,2,3,6,13.33,99.45,10.53,0.13,184.4
2012,2,3,7,14.01,98.57,3.18,0.19,201.3
2012,2,3,8,15.12,95.65,3.08,0.22,185.2
2012,2,3,9,16.7,85.74,2.93,0.26,171.3
2012,2,3,10,18.69,72.71,3.4,0.28,175.9
2012,2,3,11,20.05,65.91,3.87,0.24,184.8
2012,2,3,12,20.54,64.19,4.46,0.2,204.0
2012,2,3,13,20.33,66.07,4.16,0.16,227.5
2012,2,3,14,19.64,70.59,4.2,0.14,245.2
2012,2,3,15,18.82,76.51,4.15,0.15,258.7
2012,2,3,16,17.89,84.21,4.17,0.16,262.9
2012,2,3,17,16.92,92.69,3.82,0.13,261.2
2012,2,3,18,16.16,97.76,2.84,0.06,231.3
2012,2,3,19,15.83,98.81,2.6,0.06,189.5
2012,2,3,20,15.59,99.15,2.53,0.06,180.0
2012,2,3,21,15.35,99.51,2.34,0.06,170.5
2012,2,3,22,15.1,99.74,2.27,0.07,171.9
2012,2,3,23,14.83,99.76,2.33,0.08,172.9
2012,2,4,0,14.58,99.75,2.32,0.09,173.7
2012,2,4,1,14.37,99.6,2.6,0.11,169.7
2012,2,4,2,14.15,99.45,2.84,0.12,166.0
2012,2,4,3,13.95,99.33,3.12,0.11,169.7
2012,2,4,4,13.72,99.28,2.86,0.09,180.0
2012,2,4,5,13.42,99.21,3.15,0.14,167.9
2012,2,4,6,13.46,98.54,3.22,0.21,169.2
2012,2,4,7,14.57,97.47,19.41,0.22,204.2
2012,2,4,8,15.84,91.34,19.38,0.22,213.7
2012,2,4,9,17.81,76.57,19.88,0.23,226.7
2012,2,4,10,19.53,66.53,24.48,0.28,242.5
2012,2,4,11,20.45,62.63,28.97,0.31,245.1
2012,2,4,12,20.88,61.39,32.16,0.35,247.9
2012,2,4,13,20.84,62.7,29.34,0.37,252.6
2012,2,4,14,20.22,66.64,29.23,0.37,254.5
2012,2,4,15,19.44,72.02,28.78,0.37,257.5
2012,2,4,16,18.56,79.61,19.83,0.35,261.9
2012,2,4,17,17.37,90.41,16.43,0.23,252.3
2012,2,4,18,16.38,93.81,10.26,0.12,200.0
2012,2,4,19,15.79,97.12,6.66,0.12,170.5
2012,2,4,20,15.4,98.92,6.26,0.12,189.5
2012,2,4,21,15.19,99.34,4.93,0.11,190.3
2012,2,4,22,15.03,99.5,3.43,0.12,189.5
2012,2,4,23,14.87,99.62,2.33,0.13,198.4
2012,2,5,0,14.74,99.59,1.62,0.12,204.4
2012,2,5,1,14.61,99.62,1.68,0.1,216.9
2012,2,5,2,14.49,99.61,2.03,0.09,215.5
2012,2,5,3,14.38,99.56,2.54,0.08,203.2
2012,2,5,4,14.27,99.54,2.7,0.07,206.6
2012,2,5,5,14.15,99.54,3.49,0.05,216.9
2012,2,5,6,14.2,99.3,4.68,0.06,189.5
2012,2,5,7,14.9,98.15,1.65,0.15,246.8
2012,2,5,8,15.84,95.45,2.55,0.23,254.7
2012,2,5,9,17.44,84.29,4.13,0.26,249.4
2012,2,5,10,19.28,70.76,6.82,0.29,249.7
2012,2,5,11,20.44,64.64,8.82,0.32,251.6
2012,2,5,12,20.66,63.91,9.15,0.34,253.1
2012,2,5,13,20.17,66.83,7.73,0.35,255.2
2012,2,5,14,19.43,71.47,6.87,0.37,257.5
2012,2,5,15,18.51,78.07,6.11,0.36,255.6
2012,2,5,16,17.44,86.77,5.75,0.31,255.1
2012,2,5,17,16.6,94.13,5.89,0.21,247.2
2012,2,5,18,16.13,97.54,5.81,0.12,221.6
2012,2,5,19,15.9,98.23,5.86,0.12,204.4
2012,2,5,20,15.66,98.64,5.99,0.12,194.0
2012,2,5,21,15.38,98.77,6.04,0.14,192.1
2012,2,5,22,15.05,98.94,6.09,0.14,197.1
2012,2,5,23,14.72,99.12,6.43,0.12,215.0
2012,2,6,0,14.38,99.44,6.54,0.11,232.1
2012,2,6,1,14.05,99.5,7.11,0.13,225.0
2012,2,6,2,13.77,99.76,7.15,0.14,234.0
2012,2,6,3,13.58,99.72,8.18,0.14,245.2
2012,2,6,4,13.46,99.42,8.79,0.17,246.4
2012,2,6,5,13.39,98.89,10.16,0.24,237.0
2012,2,6,6,13.48,98.48,11.04,0.26,218.7
2012,2,6,7,14.06,98.65,12.12,0.19,244.8
2012,2,6,8,14.85,97.28,10.74,0.15,250.4
2012,2,6,9,15.84,93.18,10.49,0.08,230.2
2012,2,6,10,16.95,84.98,10.15,0.05,158.2
2012,2,6,11,17.88,77.52,10.56,0.06,99.5
2012,2,6,12,18.51,72.92,11.77,0.07,63.4
2012,2,6,13,18.7,71.12,11.49,0.06,59.0
2012,2,6,14,18.35,72.64,10.04,0.03,90.0
2012,2,6,15,17.68,77.28,10.74,0.01,135.0
2012,2,6,16,16.82,84.99,10.81,0.05,11.3
2012,2,6,17,15.89,92.58,10.14,0.09,49.4
2012,2,6,18,14.94,97.37,8.28,0.13,77.0
2012,2,6,19,14.44,98.51,6.62,0.17,76.8
2012,2,6,20,14.08,98.87,4.88,0.18,77.5
2012,2,6,21,13.75,98.91,3.44,0.17,76.8
2012,2,6,22,13.42,98.96,2.13,0.19,90.0
2012,2,6,23,13.1,98.85,1.26,0.21,95.4
2012,2,7,0,12.81,98.65,0.75,0.21,98.1
2012,2,7,1,12.56,98.59,0.58,0.21,98.1
2012,2,7,2,12.35,98.52,0.57,0.22,90.0
2012,2,7,3,12.22,98.3,0.75,0.22,90.0
2012,2,7,4,12.2,97.93,0.94,0.21,92.7
2012,2,7,5,12.05,97.97,1.13,0.19,93.0
2012,2,7,6,12.22,97.73,1.25,0.25,104.0
2012,2,7,7,13.7,94.6,1.14,0.38,107.0
2012,2,7,8,16.13,84.14,1.64,0.31,123.2
2012,2,7,9,18.56,70.11,2.91,0.23,160.0
2012,2,7,10,20.18,63.51,3.4,0.25,198.4
2012,2,7,11,21.1,60.56,4.35,0.29,213.7
2012,2,7,12,21.44,59.73,4.35,0.28,222.1
2012,2,7,13,21.39,60.24,3.62,0.27,228.0
2012,2,7,14,21.03,62.22,3.28,0.27,234.0
2012,2,7,15,20.2,67.99,2.92,0.29,245.2
2012,2,7,16,19.23,76.85,2.88,0.27,250.2
2012,2,7,17,18.0,88.59,3.25,0.17,249.4
2012,2,7,18,16.79,96.23,3.15,0.04,180.0
2012,2,7,19,16.18,97.83,3.2,0.04,135.0
2012,2,7,20,15.76,98.91,3.45,0.05,111.8
2012,2,7,21,15.43,99.29,3.97,0.09,102.5
2012,2,7,22,15.12,98.96,4.11,0.23,102.8
2012,2,7,23,14.84,98.64,4.47,0.31,116.6
2012,2,8,0,14.38,99.19,4.96,0.28,132.1
2012,2,8,1,13.99,99.95,4.71,0.17,144.5
2012,2,8,2,13.94,99.67,4.19,0.14,146.3
2012,2,8,3,13.86,99.53,3.65,0.14,140.7
2012,2,8,4,13.72,99.52,3.82,0.15,143.1
2012,2,8,5,13.55,99.55,3.86,0.17,149.0
2012,2,8,6,13.47,99.3,3.66,0.22,158.2
2012,2,8,7,13.93,98.49,32.8,0.31,166.9
2012,2,8,8,14.57,96.62,24.99,0.38,175.5
2012,2,8,9,15.24,93.83,24.97,0.4,185.7
2012,2,8,10,15.95,89.73,26.55,0.39,193.3
2012,2,8,11,16.62,85.41,29.86,0.34,200.6
2012,2,8,12,17.21,81.7,28.96,0.28,207.5
